Date,Prices

11/24/2016,1050.0

11/24/2016,1050.0

11/24/2016,9990.0

11/24/2016,1050.0

11/24/2016,3190.0

11/24/2016,1545.0

11/24/2016,835.0

11/24/2016,6085.0

11/24/2016,1545.0

11/24/2016,18929.0

11/24/2016,6085.0

11/24/2016,5905.0

11/24/2016,870.0

11/24/2016,26990.0

11/24/2016,835.0

11/24/2016,1450.0

11/24/2016,2095.0

11/24/2016,2095.0

11/24/2016,6085.0

11/24/2016,835.0

11/24/2016,870.0

11/24/2016,1050.0

11/24/2016,27390.0

11/24/2016,1050.0

11/24/2016,6085.0

11/24/2016,835.0

11/24/2016,6085.0

11/24/2016,9515.0

11/24/2016,870.0

11/24/2016,5199.0

11/24/2016,11359.0

11/24/2016,3910.0

11/24/2016,11359.0

11/24/2016,10990.0

11/24/2016,11359.0

11/24/2016,9990.0

11/24/2016,1545.0

11/24/2016,1050.0

11/24/2016,11359.0

11/24/2016,2950.0

11/24/2016,11359.0

11/24/2016,5061.0

11/24/2016,2315.0

11/24/2016,1655.0

11/24/2016,1950.0

11/24/2016,3675.0

11/24/2016,1050.0

11/24/2016,36520.0

11/24/2016,1655.0

11/24/2016,1899.0

11/24/2016,5188.0

11/24/2016,6085.0

11/24/2016,499.0

11/24/2016,190.0

11/24/2016,870.0

11/24/2016,2870.0

11/24/2016,835.0

11/24/2016,5240.0

11/24/2016,5240.0

11/24/2016,9465.0

11/24/2016,835.0

11/24/2016,5199.0

11/24/2016,5199.0

11/24/2016,500.0

11/24/2016,8815.0

11/24/2016,31685.0

11/24/2016,5240.0

11/24/2016,5240.0

11/24/2016,1050.0

11/24/2016,4442.0

11/24/2016,1390.0

11/24/2016,1779.0

11/24/2016,6985.0

11/24/2016,310.0

11/24/2016,310.0

11/24/2016,9920.0

11/24/2016,2198.0

11/24/2016,1332.0

11/24/2016,1050.0

11/24/2016,500.0

11/24/2016,1250.0

11/24/2016,5905.0

11/24/2016,835.0

11/24/2016,1310.0

11/24/2016,870.0

11/24/2016,1050.0

11/24/2016,2198.0

11/24/2016,2533.0

11/24/2016,1332.0

11/24/2016,10990.0

11/24/2016,14315.0

11/24/2016,1090.0

11/24/2016,1237.0

11/24/2016,1250.0

11/24/2016,3055.0

11/24/2016,1779.0

11/24/2016,2870.0

11/24/2016,1090.0

11/24/2016,30990.0

11/24/2016,1090.0

11/24/2016,1941.0

11/24/2016,440.0

11/24/2016,659.0

11/24/2016,28160.0

11/24/2016,1090.0

11/24/2016,1090.0

11/24/2016,5199.0

11/24/2016,1090.0

11/24/2016,835.0

11/24/2016,1632.0

11/24/2016,3055.0

11/24/2016,5199.0

11/24/2016,835.0

11/24/2016,835.0

11/24/2016,1050.0

11/24/2016,810.0

11/24/2016,190.0

11/24/2016,1090.0

11/24/2016,1450.0

11/24/2016,7500.0

11/24/2016,2027.0

11/24/2016,1050.0

11/24/2016,2960.0

11/24/2016,5199.0

11/24/2016,835.0

11/24/2016,1779.0

11/24/2016,11359.0

11/24/2016,5199.0

11/24/2016,1050.0

11/24/2016,2120.0

11/24/2016,11359.0

11/24/2016,700.0

11/24/2016,5199.0

11/24/2016,1050.0

11/24/2016,6490.0

11/24/2016,3055.0

11/24/2016,599.0

11/24/2016,1332.0

11/24/2016,1050.0

11/24/2016,5199.0

11/24/2016,11490.0

11/24/2016,1050.0

11/24/2016,7990.0

11/24/2016,5895.0

11/24/2016,11490.0

11/24/2016,3130.0

11/24/2016,5199.0

11/24/2016,1050.0

11/24/2016,5199.0

11/24/2016,11359.0

11/24/2016,2870.0

11/24/2016,1450.0

11/24/2016,11359.0

11/24/2016,2000.0

11/24/2016,659.0

11/24/2016,11359.0

11/24/2016,1090.0

11/24/2016,1090.0

11/24/2016,27390.0

11/24/2016,1710.0

11/24/2016,1250.0

11/24/2016,310.0

11/24/2016,1989.0

11/24/2016,61215.0

11/24/2016,1050.0

11/24/2016,1250.0

11/24/2016,630.0

11/24/2016,630.0

11/25/2016,2160.0

11/25/2016,7990.0

11/25/2016,6085.0

11/25/2016,659.0

11/25/2016,8470.0

11/25/2016,2533.0

11/25/2016,6341.0

11/25/2016,8470.0

11/25/2016,1450.0

11/25/2016,1050.0

11/25/2016,11359.0

11/25/2016,11359.0

11/25/2016,2870.0

11/25/2016,1470.0

11/25/2016,1632.0

11/25/2016,5199.0

11/25/2016,29990.0

11/25/2016,1050.0

11/25/2016,1550.0

11/25/2016,1050.0

11/25/2016,1050.0

11/25/2016,12935.0

11/25/2016,1250.0

11/25/2016,6085.0

11/25/2016,1050.0

11/25/2016,1200.0

11/25/2016,1600.0

11/25/2016,5240.0

11/25/2016,2882.0

11/25/2016,5240.0

11/25/2016,6085.0

11/25/2016,11359.0

11/25/2016,835.0

11/25/2016,7490.0

11/25/2016,5905.0

11/25/2016,4438.0

11/25/2016,4105.0

11/25/2016,825.0

11/25/2016,5199.0

11/25/2016,29990.0

11/25/2016,870.0

11/25/2016,5199.0

11/25/2016,4442.0

11/25/2016,11140.0

11/25/2016,7490.0

11/25/2016,3675.0

11/25/2016,5199.0

11/25/2016,5199.0

11/25/2016,5199.0

11/25/2016,6085.0

11/25/2016,2950.0

11/25/2016,659.0

11/25/2016,1050.0

11/25/2016,36520.0

11/25/2016,5199.0

11/25/2016,6085.0

11/25/2016,30090.0

11/25/2016,6085.0

11/25/2016,6085.0

11/25/2016,30090.0

11/25/2016,1989.0

11/25/2016,11359.0

11/25/2016,6992.0

11/25/2016,2533.0

11/25/2016,9465.0

11/25/2016,6490.0

11/25/2016,5199.0

11/25/2016,700.0

11/25/2016,1250.0

11/25/2016,4438.0

11/25/2016,9465.0

11/25/2016,4592.0

11/25/2016,2920.0

11/25/2016,2870.0

11/25/2016,360.0

11/25/2016,30090.0

11/25/2016,5199.0

11/25/2016,8815.0

11/25/2016,1050.0

11/25/2016,1242.0

11/25/2016,2200.0

11/25/2016,5240.0

11/25/2016,2288.0

11/25/2016,5199.0

11/25/2016,1799.0

11/25/2016,1050.0

11/25/2016,1290.0

11/25/2016,1310.0

11/25/2016,1050.0

11/25/2016,1050.0

11/25/2016,1050.0

11/25/2016,11359.0

11/25/2016,1710.0

11/25/2016,1419.0

11/25/2016,2870.0

11/25/2016,6085.0

11/25/2016,9999.0

11/25/2016,6085.0

11/25/2016,4763.0

11/25/2016,6992.0

11/25/2016,690.0

11/25/2016,599.0

11/25/2016,1390.0

11/25/2016,5240.0

11/25/2016,850.0

11/25/2016,11359.0

11/25/2016,5905.0

11/25/2016,1350.0

11/25/2016,13720.0

11/25/2016,310.0

11/25/2016,1545.0

11/25/2016,6341.0

11/25/2016,1450.0

11/25/2016,1510.0

11/25/2016,8470.0

11/25/2016,11359.0

11/25/2016,15825.0

11/25/2016,1779.0

11/25/2016,11359.0

11/25/2016,1420.0

11/25/2016,600.0

11/25/2016,1050.0

11/25/2016,1478.0

11/25/2016,1200.0

11/25/2016,5425.0

11/25/2016,11359.0

11/25/2016,659.0

11/25/2016,11359.0

11/25/2016,5905.0

11/25/2016,5905.0

11/25/2016,4350.0

11/25/2016,2870.0

11/25/2016,2533.0

11/25/2016,6085.0

11/25/2016,295.0

11/25/2016,400.0

11/25/2016,1878.0

11/25/2016,1250.0

11/25/2016,2950.0

11/25/2016,5199.0

11/25/2016,2095.0

11/25/2016,835.0

11/25/2016,6085.0

11/25/2016,30990.0

11/25/2016,2500.0

11/25/2016,1989.0

11/25/2016,2870.0

11/25/2016,1450.0

11/25/2016,8299.0

11/25/2016,30090.0

11/25/2016,6490.0

11/25/2016,4105.0

11/25/2016,4050.0

11/25/2016,1632.0

11/25/2016,1332.0

11/25/2016,1290.0

11/25/2016,4200.0

11/25/2016,4200.0

11/25/2016,1450.0

11/25/2016,2870.0

11/25/2016,1050.0

11/25/2016,1050.0

11/25/2016,1450.0

11/25/2016,1545.0

11/25/2016,3349.0

11/25/2016,659.0

11/25/2016,835.0

11/25/2016,3098.0

11/25/2016,2870.0

11/25/2016,5145.0

11/25/2016,1050.0

11/25/2016,700.0

11/25/2016,1050.0

11/25/2016,3098.0

11/25/2016,6490.0

11/25/2016,5199.0

11/25/2016,1420.0

11/25/2016,659.0

11/25/2016,5061.0

11/25/2016,3320.0

11/25/2016,64900.0

11/25/2016,659.0

11/25/2016,835.0

11/25/2016,5895.0

11/25/2016,6085.0

11/25/2016,5199.0

11/25/2016,5145.0

11/25/2016,835.0

11/25/2016,1779.0

11/25/2016,29990.0

11/25/2016,5199.0

11/25/2016,1470.0

11/25/2016,5199.0

11/25/2016,8299.0

11/25/2016,1237.0

11/25/2016,6085.0

11/25/2016,835.0

11/25/2016,35220.0

11/25/2016,5061.0

11/25/2016,6085.0

11/25/2016,3024.0

11/25/2016,11359.0

11/25/2016,1470.0

11/25/2016,9465.0

11/25/2016,1779.0

11/25/2016,6085.0

11/25/2016,835.0

11/25/2016,659.0

11/25/2016,835.0

11/25/2016,5199.0

11/25/2016,11359.0

11/25/2016,1332.0

11/25/2016,1470.0

11/25/2016,2027.0

11/25/2016,4710.0

11/25/2016,1332.0

11/25/2016,2281.0

11/25/2016,34830.0

11/25/2016,1050.0

11/25/2016,835.0

11/25/2016,2870.0

11/25/2016,1310.0

11/25/2016,5895.0

11/25/2016,11359.0

11/25/2016,1779.0

11/25/2016,6085.0

11/25/2016,6490.0

11/25/2016,1050.0

11/25/2016,1632.0

11/25/2016,2281.0

11/25/2016,1450.0

11/25/2016,1050.0

11/25/2016,1878.0

11/25/2016,6085.0

11/25/2016,4438.0

11/25/2016,560.0

11/25/2016,2294.0

11/25/2016,749.0

11/25/2016,1050.0

11/25/2016,5895.0

11/25/2016,1050.0

11/25/2016,4442.0

11/25/2016,1528.0

11/25/2016,1035.0

11/25/2016,8185.0

11/25/2016,9990.0

11/25/2016,400.0

11/25/2016,2095.0

11/25/2016,2095.0

11/25/2016,1655.0

11/25/2016,310.0

11/25/2016,1350.0

11/25/2016,1779.0

11/25/2016,1450.0

11/25/2016,1545.0

11/25/2016,1878.0

11/25/2016,245.0

11/25/2016,7490.0

11/25/2016,5145.0

11/25/2016,1450.0

11/25/2016,30090.0

11/25/2016,14845.0

11/25/2016,870.0

11/25/2016,13045.0

11/25/2016,15460.0

11/25/2016,6085.0

11/25/2016,6085.0

11/25/2016,5199.0

11/25/2016,8815.0

11/25/2016,1989.0

11/25/2016,400.0

11/25/2016,400.0

11/25/2016,599.0

11/25/2016,2500.0

11/25/2016,13490.0

11/25/2016,30990.0

11/25/2016,11490.0

11/25/2016,5240.0

11/25/2016,659.0

11/25/2016,13490.0

11/25/2016,11359.0

11/25/2016,1050.0

11/25/2016,1655.0

11/25/2016,30090.0

11/25/2016,1050.0

11/25/2016,6490.0

11/25/2016,4442.0

11/25/2016,555.0

11/25/2016,4442.0

11/25/2016,659.0

11/25/2016,2870.0

11/25/2016,5905.0

11/25/2016,11359.0

11/25/2016,2288.0

11/25/2016,3024.0

11/25/2016,5199.0

11/25/2016,3055.0

11/25/2016,5240.0

11/25/2016,1250.0

11/25/2016,10990.0

11/25/2016,1470.0

11/25/2016,5905.0

11/25/2016,5240.0

11/25/2016,1779.0

11/25/2016,2160.0

11/25/2016,2500.0

11/25/2016,6085.0

11/25/2016,835.0

11/25/2016,11359.0

11/25/2016,3675.0

11/25/2016,11359.0

11/25/2016,2830.0

11/25/2016,2533.0

11/25/2016,1050.0

11/25/2016,1450.0

11/25/2016,2830.0

11/25/2016,1050.0

11/25/2016,940.0

11/25/2016,1655.0

11/25/2016,4200.0

11/25/2016,2950.0

11/25/2016,1050.0

11/25/2016,1470.0

11/25/2016,1779.0

11/25/2016,1050.0

11/25/2016,1310.0

11/25/2016,2095.0

11/25/2016,2920.0

11/25/2016,2470.0

11/25/2016,1470.0

11/25/2016,3000.0

11/25/2016,4105.0

11/25/2016,35220.0

11/25/2016,5895.0

11/25/2016,1450.0

11/25/2016,1450.0

11/25/2016,1050.0

11/25/2016,2842.0

11/25/2016,1420.0

11/25/2016,13720.0

11/25/2016,1632.0

11/25/2016,5240.0

11/25/2016,6085.0

11/25/2016,3025.0

11/25/2016,1050.0

11/25/2016,2095.0

11/25/2016,524.0

11/25/2016,1050.0

11/25/2016,1050.0

11/25/2016,1290.0

11/25/2016,3320.0

11/25/2016,1050.0

11/25/2016,2416.0

11/25/2016,1050.0

11/25/2016,1878.0

11/25/2016,2867.0

11/25/2016,2288.0

11/25/2016,835.0

11/25/2016,835.0

11/25/2016,1050.0

11/25/2016,1450.0

11/25/2016,3055.0

11/25/2016,1420.0

11/25/2016,5023.0

11/25/2016,1779.0

11/25/2016,5905.0

11/25/2016,2533.0

11/25/2016,1779.0

11/25/2016,6085.0

11/25/2016,1332.0

11/25/2016,1050.0

11/25/2016,835.0

11/25/2016,2950.0

11/25/2016,2870.0

11/25/2016,2724.0

11/25/2016,9515.0

11/25/2016,5240.0

11/25/2016,3055.0

11/25/2016,1600.0

11/25/2016,1050.0

11/25/2016,5905.0

11/25/2016,2281.0

11/25/2016,11359.0

11/25/2016,1050.0

11/25/2016,835.0

11/25/2016,1710.0

11/25/2016,1050.0

11/25/2016,1050.0

11/25/2016,6490.0

11/25/2016,1050.0

11/25/2016,1470.0

11/25/2016,1710.0

11/25/2016,1050.0

11/25/2016,1310.0

11/25/2016,5199.0

11/25/2016,5199.0

11/25/2016,6085.0

11/25/2016,11359.0

11/25/2016,310.0

11/25/2016,6085.0

11/25/2016,5240.0

11/25/2016,3150.0

11/25/2016,5145.0

11/25/2016,1450.0

11/25/2016,1450.0

11/25/2016,2950.0

11/25/2016,11359.0

11/25/2016,62999.0

11/25/2016,4869.0

11/25/2016,5240.0

11/25/2016,310.0

11/25/2016,8185.0

11/25/2016,2470.0

11/25/2016,1989.0

11/25/2016,2281.0

11/25/2016,1450.0

11/25/2016,12490.0

11/25/2016,659.0

11/25/2016,3600.0

11/25/2016,11359.0

11/25/2016,2613.0

11/25/2016,2050.0

11/25/2016,835.0

11/25/2016,6985.0

11/25/2016,1200.0

11/25/2016,1545.0

11/25/2016,2095.0

11/25/2016,2500.0

11/25/2016,440.0

11/25/2016,1419.0

11/25/2016,29845.0

11/25/2016,6085.0

11/25/2016,1450.0

11/25/2016,5199.0

11/25/2016,8789.0

11/25/2016,245.0

11/25/2016,659.0

11/25/2016,3675.0

11/25/2016,5199.0

11/25/2016,659.0

11/25/2016,500.0

11/25/2016,1450.0

11/25/2016,5240.0

11/25/2016,659.0

11/25/2016,24785.0

11/25/2016,6085.0

11/25/2016,2870.0

11/25/2016,659.0

11/25/2016,5240.0

11/25/2016,3990.0

11/25/2016,659.0

11/25/2016,360.0

11/25/2016,5240.0

11/25/2016,2870.0

11/25/2016,351.0

11/25/2016,1632.0

11/25/2016,2870.0

11/25/2016,1760.0

11/25/2016,2299.0

11/25/2016,5040.0

11/25/2016,870.0

11/25/2016,1710.0

11/25/2016,34830.0

11/25/2016,5145.0

11/25/2016,8470.0

11/25/2016,6747.0

11/25/2016,55990.0

11/25/2016,6747.0

11/25/2016,7490.0

11/25/2016,7500.0

11/25/2016,1878.0

11/25/2016,1050.0

11/25/2016,6085.0

11/25/2016,835.0

11/25/2016,1470.0

11/25/2016,1450.0

11/25/2016,1332.0

11/25/2016,3990.0

11/25/2016,1332.0

11/25/2016,1835.0

11/25/2016,29990.0

11/25/2016,310.0

11/25/2016,1779.0

11/25/2016,7490.0

11/25/2016,5905.0

11/25/2016,5199.0

11/25/2016,62999.0

11/25/2016,1050.0

11/25/2016,1420.0

11/25/2016,3675.0

11/25/2016,5895.0

11/25/2016,55990.0

11/25/2016,190.0

11/25/2016,2525.0

11/25/2016,5240.0

11/25/2016,9465.0

11/25/2016,5240.0

11/25/2016,7490.0

11/25/2016,5199.0

11/25/2016,2470.0

11/25/2016,30090.0

11/25/2016,6085.0

11/25/2016,835.0

11/25/2016,30090.0

11/25/2016,13720.0

11/25/2016,5895.0

11/25/2016,2870.0

11/25/2016,4200.0

11/25/2016,310.0

11/25/2016,310.0

11/25/2016,6490.0

11/25/2016,6990.0

11/25/2016,2288.0

11/25/2016,1478.0

11/25/2016,2920.0

11/25/2016,11359.0

11/25/2016,1250.0

11/25/2016,5240.0

11/25/2016,9920.0

11/25/2016,1710.0

11/25/2016,1710.0

11/25/2016,2120.0

11/25/2016,5905.0

11/25/2016,1035.0

11/25/2016,5199.0

11/25/2016,659.0

11/25/2016,30090.0

11/25/2016,1350.0

11/25/2016,659.0

11/25/2016,2870.0

11/25/2016,1050.0

11/25/2016,1050.0

11/25/2016,1050.0

11/25/2016,2870.0

11/25/2016,5240.0

11/25/2016,659.0

11/25/2016,4438.0

11/25/2016,6490.0

11/25/2016,8470.0

11/25/2016,5905.0

11/25/2016,1779.0

11/25/2016,659.0

11/25/2016,1332.0

11/25/2016,3000.0

11/25/2016,1878.0

11/25/2016,24785.0

11/25/2016,1655.0

11/25/2016,5145.0

11/25/2016,35220.0

11/25/2016,2416.0

11/25/2016,1899.0

11/25/2016,5240.0

11/25/2016,5594.0

11/25/2016,1462.0

11/25/2016,5905.0

11/25/2016,1655.0

11/25/2016,5895.0

11/25/2016,2950.0

11/25/2016,835.0

11/25/2016,11359.0

11/25/2016,880.0

11/25/2016,940.0

11/25/2016,5145.0

11/25/2016,5895.0

11/25/2016,1892.0

11/25/2016,2470.0

11/25/2016,28160.0

11/25/2016,1420.0

11/25/2016,3349.0

11/25/2016,1893.0

11/25/2016,5240.0

11/25/2016,1655.0

11/25/2016,659.0

11/25/2016,11359.0

11/25/2016,11359.0

11/25/2016,2613.0

11/25/2016,13490.0

11/25/2016,835.0

11/25/2016,1478.0

11/25/2016,13720.0

11/25/2016,6085.0

11/25/2016,13490.0

11/25/2016,835.0

11/25/2016,1632.0

11/25/2016,11490.0

11/25/2016,5240.0

11/25/2016,1470.0

11/25/2016,1350.0

11/25/2016,6490.0

11/25/2016,11490.0

11/25/2016,1989.0

11/25/2016,1050.0

11/25/2016,1600.0

11/25/2016,55800.0

11/25/2016,5905.0

11/25/2016,1450.0

11/25/2016,6085.0

11/25/2016,3675.0

11/25/2016,835.0

11/25/2016,835.0

11/25/2016,835.0

11/25/2016,1470.0

11/25/2016,2950.0

11/25/2016,8490.0

11/25/2016,55990.0

11/25/2016,11359.0

11/25/2016,1250.0

11/25/2016,2950.0

11/25/2016,1450.0

11/25/2016,11359.0

11/25/2016,2095.0

11/25/2016,1450.0

11/25/2016,5199.0

11/25/2016,5594.0

11/25/2016,13045.0

11/25/2016,55990.0

11/25/2016,4200.0

11/25/2016,29130.0

11/25/2016,6085.0

11/25/2016,835.0

11/25/2016,5145.0

11/25/2016,6085.0

11/25/2016,1899.0

11/25/2016,835.0

11/25/2016,5240.0

11/25/2016,555.0

11/25/2016,1450.0

11/25/2016,500.0

11/25/2016,9515.0

11/25/2016,690.0

11/25/2016,3333.0

11/25/2016,10990.0

11/25/2016,381.0

11/25/2016,749.0

11/25/2016,3055.0

11/25/2016,5240.0

11/25/2016,659.0

11/25/2016,29845.0

11/25/2016,659.0

11/25/2016,3990.0

11/25/2016,6085.0

11/25/2016,11359.0

11/25/2016,1290.0

11/25/2016,55990.0

11/25/2016,2950.0

11/25/2016,5240.0

11/25/2016,6085.0

11/25/2016,2500.0

11/25/2016,29050.0

11/25/2016,1718.0

11/25/2016,8815.0

11/25/2016,8185.0

11/25/2016,440.0

11/25/2016,5240.0

11/25/2016,13490.0

11/25/2016,8185.0

11/25/2016,11359.0

11/25/2016,6085.0

11/25/2016,1332.0

11/25/2016,8789.0

11/25/2016,1552.0

11/25/2016,1632.0

11/25/2016,6500.0

11/25/2016,31685.0

11/25/2016,2160.0

11/25/2016,659.0

11/25/2016,15460.0

11/25/2016,8470.0

11/25/2016,36520.0

11/25/2016,5905.0

11/25/2016,5240.0

11/25/2016,13720.0

11/25/2016,2950.0

11/25/2016,1332.0

11/25/2016,5240.0

11/25/2016,6085.0

11/25/2016,659.0

11/25/2016,1290.0

11/25/2016,1332.0

11/25/2016,4438.0

11/25/2016,440.0

11/25/2016,5199.0

11/25/2016,659.0

11/25/2016,11359.0

11/25/2016,5145.0

11/25/2016,1390.0

11/25/2016,3910.0

11/25/2016,2500.0

11/25/2016,11359.0

11/25/2016,9990.0

11/25/2016,1450.0

11/25/2016,659.0

11/25/2016,9990.0

11/25/2016,1332.0

11/25/2016,5199.0

11/25/2016,2500.0

11/25/2016,1632.0

11/25/2016,36520.0

11/25/2016,310.0

11/25/2016,310.0

11/25/2016,1450.0

11/25/2016,835.0

11/25/2016,5199.0

11/25/2016,5905.0

11/25/2016,1290.0

11/25/2016,2870.0

11/25/2016,1470.0

11/25/2016,1575.0

11/25/2016,11359.0

11/25/2016,1450.0

11/25/2016,1799.0

11/25/2016,1632.0

11/25/2016,2870.0

11/25/2016,1779.0

11/25/2016,1528.0

11/25/2016,190.0

11/25/2016,15460.0

11/25/2016,5199.0

11/25/2016,11359.0

11/25/2016,10990.0

11/25/2016,9990.0

11/25/2016,659.0

11/25/2016,9990.0

11/25/2016,1419.0

11/25/2016,9990.0

11/25/2016,5199.0

11/25/2016,9990.0

11/25/2016,1545.0

11/25/2016,9990.0

11/25/2016,5199.0

11/25/2016,1250.0

11/25/2016,6085.0

11/25/2016,1545.0

11/25/2016,1655.0

11/25/2016,6085.0

11/25/2016,1250.0

11/25/2016,1632.0

11/25/2016,5199.0

11/25/2016,6085.0

11/25/2016,29845.0

11/25/2016,6085.0

11/25/2016,835.0

11/25/2016,6085.0

11/25/2016,1851.0

11/25/2016,6085.0

11/25/2016,835.0

11/25/2016,5240.0

11/25/2016,36520.0

11/25/2016,1299.0

11/25/2016,2281.0

11/25/2016,6640.0

11/25/2016,500.0

11/25/2016,6085.0

11/25/2016,4438.0

11/25/2016,2281.0

11/25/2016,55990.0

11/25/2016,1450.0

11/25/2016,2950.0

11/25/2016,1632.0

11/25/2016,1989.0

11/25/2016,15825.0

11/25/2016,3600.0

11/25/2016,11359.0

11/25/2016,1835.0

11/25/2016,10444.0

11/25/2016,310.0

11/25/2016,360.0

11/25/2016,659.0

11/25/2016,1878.0

11/25/2016,1310.0

11/25/2016,1545.0

11/25/2016,3499.0

11/25/2016,870.0

11/25/2016,5240.0

11/25/2016,5240.0

11/25/2016,2870.0

11/25/2016,7500.0

11/25/2016,1632.0

11/25/2016,1470.0

11/25/2016,1600.0

11/25/2016,870.0

11/25/2016,1470.0

11/25/2016,3000.0

11/25/2016,5188.0

11/25/2016,1585.0

11/25/2016,1989.0

11/25/2016,7500.0

11/25/2016,835.0

11/25/2016,1632.0

11/25/2016,1450.0

11/25/2016,310.0

11/25/2016,360.0

11/25/2016,1893.0

11/25/2016,6085.0

11/25/2016,6640.0

11/25/2016,2420.0

11/25/2016,3500.0

11/25/2016,310.0

11/25/2016,3990.0

11/25/2016,2416.0

11/25/2016,3150.0

11/26/2016,835.0

11/26/2016,1550.0

11/26/2016,640.0

11/26/2016,11035.0

11/26/2016,5199.0

11/26/2016,11035.0

11/26/2016,1332.0

11/26/2016,24785.0

11/26/2016,5895.0

11/26/2016,2281.0

11/26/2016,1528.0

11/26/2016,310.0

11/26/2016,1270.0

11/26/2016,770.0

11/26/2016,6085.0

11/26/2016,1150.0

11/26/2016,1250.0

11/26/2016,30990.0

11/26/2016,310.0

11/26/2016,5500.0

11/26/2016,1585.0

11/26/2016,38990.0

11/26/2016,188.0

11/26/2016,1632.0

11/26/2016,3190.0

11/26/2016,18929.0

11/26/2016,11359.0

11/26/2016,13490.0

11/26/2016,1710.0

11/26/2016,1200.0

11/26/2016,11359.0

11/26/2016,6640.0

11/26/2016,1632.0

11/26/2016,6085.0

11/26/2016,1780.0

11/26/2016,1470.0

11/26/2016,1760.0

11/26/2016,6500.0

11/26/2016,1290.0

11/26/2016,310.0

11/26/2016,310.0

11/26/2016,38990.0

11/26/2016,1545.0

11/26/2016,2533.0

11/26/2016,870.0

11/26/2016,440.0

11/26/2016,1632.0

11/26/2016,1170.0

11/26/2016,9465.0

11/26/2016,6085.0

11/26/2016,2870.0

11/26/2016,1060.0

11/26/2016,3320.0

11/26/2016,6085.0

11/26/2016,1419.0

11/26/2016,1632.0

11/26/2016,3675.0

11/26/2016,1850.0

11/26/2016,37000.0

11/26/2016,2198.0

11/26/2016,6085.0

11/26/2016,835.0

11/26/2016,6490.0

11/26/2016,870.0

11/26/2016,3000.0

11/26/2016,8499.0

11/26/2016,6085.0

11/26/2016,2112.0

11/26/2016,5147.0

11/26/2016,1545.0

11/26/2016,3675.0

11/26/2016,310.0

11/26/2016,5240.0

11/26/2016,310.0

11/26/2016,310.0

11/26/2016,1419.0

11/26/2016,7490.0

11/26/2016,1170.0

11/26/2016,6085.0

11/26/2016,13720.0

11/26/2016,6085.0

11/26/2016,1425.0

11/26/2016,11359.0

11/26/2016,835.0

11/26/2016,11359.0

11/26/2016,870.0

11/26/2016,6085.0

11/26/2016,555.0

11/26/2016,2950.0

11/26/2016,11359.0

11/26/2016,835.0

11/26/2016,5199.0

11/26/2016,11359.0

11/26/2016,322.0

11/26/2016,6500.0

11/26/2016,363.0

11/26/2016,1655.0

11/26/2016,1237.0

11/26/2016,11490.0

11/26/2016,835.0

11/26/2016,1250.0

11/26/2016,310.0

11/26/2016,30990.0

11/26/2016,1700.0

11/26/2016,310.0

11/26/2016,6085.0

11/26/2016,1699.0

11/26/2016,4592.0

11/26/2016,11359.0

11/26/2016,11359.0

11/26/2016,835.0

11/26/2016,7500.0

11/26/2016,2299.0

11/26/2016,11359.0

11/26/2016,6085.0

11/26/2016,5240.0

11/26/2016,6720.0

11/26/2016,13045.0

11/26/2016,6085.0

11/26/2016,6085.0

